disease,SnoRNA,Score
36,15,0.9031290264743136
110,179,0.9030924719654662
24,147,0.9028936159519222
53,146,0.9024116721086648
82,146,0.9024116721086648
15,31,0.9024017401172992
15,41,0.9024017401172992
89,31,0.9024017401172992
89,41,0.9024017401172992
15,32,0.9024017401172992
89,32,0.9024017401172992
7,160,0.9023878660127176
36,47,0.9023597628061806
9,310,0.9022559477991547
16,153,0.902134370759466
91,216,0.9017728531530592
23,216,0.9017728531530592
53,216,0.9017728531530592
82,216,0.9017728531530592
24,50,0.9012496924949034
36,39,0.9011198900765918
71,19,0.900938912555079
36,19,0.9009120000370126
24,59,0.9008805164353012
54,87,0.9007756849811914
54,23,0.9007756849811914
91,129,0.9006513168303231
91,131,0.9006513168303231
91,91,0.9006513168303231
91,51,0.9006513168303231
91,76,0.9006513168303231
110,201,0.9003527117509185
110,123,0.9003527117509185
111,280,0.9002430944499373
105,310,0.9000050733277001
16,47,0.8999932401802574
25,47,0.8997604156149197
91,132,0.8997174658778901
24,159,0.8997047913086702
77,282,0.8996785844656674
37,1,0.8996506864565962
54,302,0.8994780787460274
54,48,0.8994780787460274
24,177,0.8994194108060023
54,22,0.8991859776358793
110,143,0.8991013799528168
1,33,0.8990871248029888
91,303,0.8986616783235825
34,111,0.8981354317789588
29,111,0.8981354317789588
25,34,0.897922173523123
1,252,0.8978882003473555
4,277,0.8977486263210381
91,97,0.8972811768423404
54,165,0.896931313021992
29,18,0.8969235641758726
11,231,0.896342623537696
23,159,0.8960502738647498
24,307,0.8957876571620172
51,1,0.895462482062508
108,1,0.8953857670784822
76,252,0.8950366156490792
29,126,0.8948631070203849
61,46,0.8948059070432575
16,207,0.8947954907633971
9,303,0.8946405975336135
29,226,0.8944185083363183
54,18,0.8943688088566779
3,310,0.8942530637862479
80,310,0.8942530637862479
42,317,0.8939757455275068
34,165,0.8934353034118043
73,30,0.8930798648984444
54,149,0.8926746468693523
4,329,0.89259171696996
23,300,0.8921975841025159
99,70,0.8921728664806886
99,77,0.8921728664806886
99,200,0.8921728664806886
24,65,0.8921500979108443
36,324,0.8920011297153925
99,113,0.8918897357862906
99,117,0.8918897357862906
99,66,0.8918897357862906
99,93,0.8918897357862906
53,283,0.8917798593702084
9,283,0.8917798593702084
39,301,0.8917201554580477
57,334,0.8917101722858388
99,216,0.8912773928091619
73,43,0.8911829967747065
73,46,0.8911829967747065
82,319,0.8908090845232918
91,319,0.8908090845232918
74,270,0.8905321249580603
36,177,0.8901985517792846
75,47,0.8901798304876286
7,88,0.889687716229589
23,248,0.8895929398003345
23,228,0.8895223303205343
82,228,0.8895223303205343
53,228,0.8895223303205343
111,245,0.8894853521185584
111,324,0.8894853521185584
91,160,0.8893053237632148
29,220,0.8891533554690635
82,107,0.8888403842323964
111,144,0.8888355157051943
73,33,0.8885833286070997
44,334,0.888559396104187
44,27,0.888559396104187
80,29,0.8885222958227529
34,149,0.8877292978258682
99,64,0.8873732947322155
76,47,0.8869314606523913
42,203,0.886890043736493
54,209,0.8867768146130264
54,203,0.8867768146130264
104,277,0.8865842094176616
44,277,0.8865842094176616
91,7,0.8862181524853132
75,299,0.8859857508135538
21,264,0.8854060886706213
72,35,0.8853060487282062
42,286,0.8850881835877062
99,128,0.8850734352683189
99,139,0.8850702149812218
99,206,0.8850702149812218
11,146,0.884865044313262
74,88,0.8846009468035423
45,255,0.8834882416986223
61,6,0.883223525635299
81,6,0.883223525635299
68,324,0.8826751010566725
69,324,0.8826751010566725
1,42,0.882226043353701
1,44,0.882226043353701
61,324,0.8819071531601458
66,27,0.8818822563670947
76,277,0.8814008745550145
75,277,0.8810733681400494
29,179,0.8809228165374392
24,139,0.880824558488847
24,206,0.880824558488847
99,57,0.8805667967372338
110,80,0.8805004740514281
4,255,0.8802941034928373
91,274,0.8801814449504638
109,33,0.8800434143643977
1,30,0.8800122978995109
110,148,0.879929450566456
110,11,0.879929450566456
110,195,0.879929450566456
99,122,0.8798103824751218
54,176,0.8796405592789371
29,12,0.8789618048751799
75,270,0.8789111595751183
85,37,0.8787522282961867
73,32,0.8787205410952313
16,297,0.8785553624287075
39,282,0.8780766318007879
30,26,0.8780474968050097
81,26,0.8780474968050097
99,20,0.8777931003811592
99,152,0.8777931003811592
99,313,0.8776607048962648
21,206,0.8775985441522545
21,139,0.8775985441522545
71,329,0.8773090182481192
9,233,0.8770526738971427
53,233,0.8770526738971427
44,324,0.8766689754745994
42,132,0.876524729255344
73,277,0.8764406850760216
24,76,0.8761735394895869
24,91,0.8761735394895869
24,70,0.8761735394895869
71,35,0.8758619418560674
24,81,0.8757184943903813
24,92,0.8757184943903813
1,29,0.8756007853098634
25,29,0.8756007853098634
105,29,0.8756007853098634
71,245,0.8756005326264212
99,130,0.8755047030075804
42,158,0.8753000861295664
34,126,0.874804229594707
9,319,0.8747140687281417
53,319,0.8747140687281417
99,96,0.8745490868477236
24,216,0.8741509003537906
96,46,0.8735627943452982
23,24,0.8732165268210922
44,46,0.8730584431344225
44,43,0.8730584431344225
91,307,0.8727928464000333
3,1,0.8727461263438946
7,78,0.8724682265115578
44,33,0.8722288842052014
82,65,0.8721803022023835
9,201,0.8718340318894257
111,140,0.871525540915092
67,334,0.8714403821564831
67,27,0.8714403821564831
110,232,0.8712250811029784
24,312,0.8705260405637932
99,312,0.8705260405637932
110,328,0.8704106999931532
110,250,0.8704106999931532
21,28,0.870138898187559
99,334,0.870012811560957
99,32,0.870012811560957
21,189,0.8698458773176523
21,178,0.8698458773176523
9,88,0.869660425407831
99,108,0.8692835424025928
108,222,0.8689309246278548
24,32,0.8689164079946671
24,334,0.8689164079946671
21,187,0.8686761360672405
21,188,0.8686761360672405
42,5,0.8682851145395328
42,3,0.8682851145395328
42,7,0.8682851145395328
42,9,0.8682851145395328
42,4,0.8682851145395328
24,86,0.8679116510118267
24,118,0.8679116510118267
24,93,0.8679116510118267
24,117,0.8679116510118267
24,66,0.8679116510118267
24,113,0.8679116510118267
24,115,0.8679116510118267
70,324,0.8676370947771445
51,147,0.8675055337703876
82,160,0.8674892625799467
24,131,0.8673149856674722
24,51,0.8673149856674722
24,77,0.8673149856674722
24,200,0.8673149856674722
24,129,0.8673149856674722
24,97,0.8670750035071134
110,330,0.8665577706782575
75,249,0.8664644163445572
9,243,0.8658854603027144
0,297,0.8656359694889091
29,320,0.865613439874061
29,199,0.865516931647256
101,31,0.8649603555452281
14,31,0.8649603555452281
48,41,0.8649603555452281
14,41,0.8649603555452281
48,31,0.8649603555452281
101,41,0.8649603555452281
91,197,0.8647314945093433
91,299,0.8645695190983573
45,334,0.8644831131457724
87,334,0.8644831131457724
45,324,0.8644395599670159
7,307,0.8642085255416759
24,128,0.8641979514157049
93,252,0.8641392474149838
24,57,0.863909555536021
24,75,0.863631818083036
24,132,0.8636151036162634
29,287,0.8634611448080868
72,255,0.8629165290461203
21,181,0.8624709595434696
29,210,0.8624460740807709
91,107,0.8622554198414002
7,40,0.8619914136885539
42,159,0.86179485280531
104,41,0.8616240755465275
104,31,0.8616240755465275
11,203,0.8615390959322462
24,73,0.8609699390868276
48,45,0.8608880347827426
14,45,0.8608880347827426
101,45,0.8608880347827426
21,183,0.860769299395738
13,324,0.8605143740320189
77,138,0.8605017494103276
29,58,0.8604477753795979
75,135,0.8604027895952769
71,1,0.860220080208141
76,255,0.8596881386406653
99,58,0.859637181391323
21,87,0.859305637901784
102,52,0.8592247325523398
102,36,0.8592247325523398
82,307,0.8591747902042713
36,1,0.8591379876734047
64,310,0.8582921929377447
99,224,0.858289737305195
83,324,0.8578126235924525
16,324,0.8578126235924525
74,205,0.8576355440327039
102,138,0.8574290495020374
105,47,0.8573888709032721
82,224,0.8572781670597762
42,98,0.8571500138553597
42,118,0.8571500138553597
110,319,0.8569198189031912
74,28,0.8568459197282224
29,59,0.8567994783329719
91,313,0.8567017925842484
29,13,0.8566949978744949
85,36,0.8566622788721213
78,277,0.8561184910611624
57,277,0.8561184910611624
16,158,0.8560535559461044
28,255,0.8559497835942822
92,255,0.8559497835942822
90,255,0.8559497835942822
79,255,0.8559497835942822
5,255,0.8559497835942822
99,111,0.8557200607001697
99,78,0.8557200607001697
3,35,0.8556293589082383
88,1,0.8555926149017188
108,88,0.8554643183486884
74,310,0.8554576076721222
24,78,0.8553968890744114
24,111,0.8553968890744114
88,29,0.8552634758637745
24,122,0.8552025032723575
21,323,0.8550411164356055
88,147,0.8550136447943155
29,48,0.8547608881245385
27,27,0.8547458324861621
23,160,0.8547248349107873
53,160,0.8547248349107873
9,160,0.8547248349107873
32,252,0.8541810360032749
24,152,0.8540128071182593
24,20,0.8540128071182593
99,71,0.8537282946956151
99,218,0.8537282946956151
111,7,0.8532881140718245
7,19,0.8531941572799328
1,310,0.8531323363092396
42,104,0.8529847706242383
44,44,0.8527433410225255
29,227,0.8524968825937637
54,4,0.8523421999907023
54,9,0.8523421999907023
54,3,0.8523421999907023
54,7,0.8523421999907023
54,5,0.8523421999907023
23,307,0.8523322864174239
9,307,0.8523322864174239
53,307,0.8523322864174239
71,177,0.8522014668126973
29,52,0.8516460487552757
29,38,0.8516460487552757
109,44,0.8511924934011685
110,191,0.8510606029634656
20,44,0.8505765046875678
27,277,0.8504082708959454
24,313,0.8502836269071339
54,158,0.8501356334720082
72,277,0.849929591039389
93,310,0.8498234773155882
67,255,0.8495161470240719
104,255,0.8495161470240719
29,98,0.8492879748328087
29,118,0.8492879748328087
24,108,0.8492097314494134
91,224,0.8490103171184145
65,26,0.8488644498088643
76,19,0.8487437353616781
16,282,0.8486973365239004
1,43,0.848430516136615
99,120,0.8479382710401691
99,72,0.8479382710401691
99,55,0.8479382710401691
99,116,0.8479382710401691
99,98,0.8479382710401691
99,104,0.8479382710401691
99,60,0.8479382710401691
72,40,0.847936935787232
35,33,0.8475567210959014
35,27,0.8475567210959014
75,222,0.8475515597908503
29,272,0.8471230398721059
29,203,0.8471230398721059
74,264,0.8468175423142985
110,224,0.8468051741813025
54,327,0.8467890844839824
91,130,0.8467227367474965
74,247,0.8466304379037761
21,120,0.846609561265944
27,324,0.8464547142092744
21,125,0.8460381057654749
44,32,0.8460109537491276
21,182,0.8457652885157411
21,151,0.8457652885157411
21,58,0.8457652885157411
29,95,0.8456462245762412
24,58,0.8453732057791754
21,185,0.845324925052848
21,251,0.845324925052848
21,180,0.845324925052848
54,130,0.8451446053130347
111,321,0.8448958476109755
15,255,0.8447404694396955
89,255,0.8447404694396955
82,87,0.8447276943715213
102,158,0.8445593790759013
99,278,0.8442493063501598
72,331,0.8438689466417002
34,158,0.8437443563863142
82,184,0.8428972169255252
87,277,0.8428581041958394
45,277,0.8428581041958394
66,277,0.8428581041958394
82,313,0.8426220292781544
41,33,0.8425197941824125
101,32,0.8424034347775479
14,32,0.8424034347775479
48,32,0.8424034347775479
72,38,0.8422837125095006
60,31,0.8420533269322117
60,41,0.8420533269322117
111,228,0.8418828474422141
86,334,0.8417304260644883
79,334,0.8417304260644883
90,27,0.8417304260644883
86,27,0.8417304260644883
90,334,0.8417304260644883
79,27,0.8417304260644883
72,1,0.8416310850427606
24,224,0.8415470568906179
91,49,0.8414101615258401
75,207,0.8412658579193149
74,294,0.8412469490885035
7,20,0.8410582852273639
110,333,0.8410101144492457
71,331,0.8407672276163697
29,148,0.8398317829152269
51,19,0.839062707420905
51,177,0.839062707420905
51,35,0.839062707420905
81,147,0.8390195254230428
61,147,0.8390195254230428
110,323,0.8388173607465698
29,100,0.8385324432994397
110,109,0.8384477820023185
72,177,0.8383100513141386
60,26,0.8383064659525289
111,267,0.8381426303026285
21,203,0.8371836629859326
81,324,0.8369263744362788
22,324,0.8369263744362788
31,324,0.8369263744362788
97,324,0.8369263744362788
37,324,0.8369263744362788
12,324,0.8369263744362788
30,324,0.8369263744362788
18,324,0.8368288800450102
50,324,0.8368288800450102
21,196,0.8365976773653464
111,110,0.8365628958608028
74,157,0.8364908142690517
29,187,0.8364658639249003
29,188,0.8364658639249003
67,33,0.8364150816411879
34,186,0.8359805769069386
53,313,0.8357334903633463
9,313,0.8357334903633463
23,313,0.8357334903633463
72,36,0.8357271660638197
7,28,0.8357172577084834
91,184,0.835672724064951
99,221,0.8352109847110208
99,301,0.8350348251004014
91,157,0.8346636981544551
42,264,0.8337363624360611
54,159,0.8337204239129786
74,249,0.8331029580921228
21,65,0.8327287956056865
17,37,0.8324488450155848
34,121,0.8324110274130072
21,127,0.8318378100729729
53,234,0.8318104112591426
9,234,0.8318104112591426
9,321,0.8315058274637894
11,260,0.83111478654955
99,80,0.8308572118502006
99,119,0.8308572118502006
53,224,0.8307486745646502
9,224,0.8307486745646502
4,33,0.8305391918039897
21,164,0.8304893792641984
7,249,0.8302155789972119
24,218,0.8297636339940784
24,71,0.8297636339940784
71,40,0.8295743324376953
91,165,0.8294733607859072
7,224,0.8294164022721836
99,252,0.8292109338608366
27,255,0.8289066709672743
29,40,0.8288099680705041
66,334,0.8285414397968578
25,26,0.8285339628613297
54,256,0.8284258715507666
51,334,0.8282507174325389
51,27,0.8282507174325389
91,67,0.8278348161046891
54,265,0.8277480936812266
90,37,0.8274131794880348
79,37,0.8274131794880348
86,37,0.8274131794880348
77,292,0.8271492093289798
77,153,0.8271492093289798
34,104,0.8271047245632129
25,46,0.8267725943022419
104,245,0.8267247670994129
104,329,0.8267247670994129
67,329,0.8267247670994129
67,245,0.8267247670994129
72,2,0.8265623099190703
72,264,0.8261237496127859
15,329,0.826068539295476
89,329,0.826068539295476
72,223,0.8260300842594217
71,223,0.8260300842594217
34,65,0.8258926805947154
7,147,0.8255491817585655
74,102,0.8254827881747325
91,278,0.8253817515441475
89,324,0.8251357259882232
15,324,0.8251357259882232
75,219,0.8250752207187028
9,197,0.8240938032071747
4,37,0.8236746212715802
0,282,0.8236386530075531
72,334,0.8236003333403936
35,37,0.8234295973546095
108,10,0.8233998150661871
24,310,0.8231453632601877
99,310,0.8231453632601877
34,95,0.8231118925302183
29,260,0.8229974478404233
29,261,0.8229974478404233
82,278,0.8229736635035714
29,101,0.822908207056361
108,255,0.822906300642817
108,245,0.822906300642817
32,42,0.8224398987604303
32,32,0.8224398987604303
108,308,0.8223913972075535
82,165,0.8221569863992194
99,67,0.8221301316995269
16,242,0.8220360780924715
50,252,0.8219385964660008
111,1,0.8217059597072442
74,20,0.8215206496343888
13,46,0.8215074445076654
7,34,0.820648156227423
7,46,0.820648156227423
54,264,0.8205565085509204
53,184,0.8204894887047613
23,184,0.8204894887047613
9,184,0.8204894887047613
75,33,0.8204061608735256
96,277,0.8195210069254049
76,245,0.8191441958726061
24,223,0.8190460535958285
61,26,0.8189936997273489
71,255,0.8188242049445158
24,252,0.8186772690344494
24,107,0.8186251863709738
29,75,0.8178087946724297
111,242,0.8173043444269017
1,141,0.8171538709375977
25,141,0.8171538709375977
105,252,0.8170416441372943
91,159,0.8169039025853905
24,80,0.816747404594572
24,119,0.816747404594572
7,219,0.8165236838327262
74,34,0.8164519818438171
74,46,0.8164519818438171
39,264,0.8162847912644098
42,131,0.8161102330146586
75,147,0.8157502686022483
42,51,0.8156316022919512
93,29,0.815259523283264
89,277,0.8149736671147821
15,277,0.8149736671147821
29,285,0.8149621435883019
23,36,0.8148288986018248
71,277,0.8147873535161495
71,310,0.8145073980079317
81,310,0.8144746726192699
61,310,0.8144746726192699
24,263,0.8139928969802812
24,301,0.8138887589646712
37,297,0.8137029351793178
93,47,0.8133959256760875
91,221,0.8131868192429916
16,252,0.8130937861622729
82,28,0.8126685992227027
74,152,0.8126203992898825
29,151,0.812396865245137
9,287,0.8121964555596791
74,287,0.8118436779926481
48,46,0.8116776296242701
14,46,0.8116776296242701
101,46,0.8116776296242701
108,160,0.8116353330946541
51,29,0.8114440619576977
110,203,0.8109813063225653
24,87,0.8104339234035735
76,334,0.8101882911699478
37,177,0.8097574459089225
54,227,0.8084001918723307
35,26,0.8083928134687817
67,37,0.8083897578644527
24,278,0.8081076522295523
39,292,0.8079414284147832
4,245,0.807929386090402
29,213,0.8078503704606025
73,27,0.8078387469753642
73,334,0.8078387469753642
36,219,0.8076873940394002
77,207,0.8076033552143056
9,140,0.8069601597635626
53,140,0.8069601597635626
74,207,0.8068756898106488
24,54,0.8066361006792666
71,264,0.8059298129854521
7,252,0.8054921514888295
82,159,0.8054717928044804
9,22,0.8050579917056503
53,22,0.8050579917056503
42,209,0.8050227484147604
71,2,0.804848922770213
65,324,0.8048169692056177
0,324,0.8048169692056177
3,301,0.804628855598019
85,292,0.8044862358094148
85,15,0.8044862358094148
85,40,0.8044862358094148
85,301,0.8044862358094148
91,139,0.8042635309840944
91,206,0.8042635309840944
23,165,0.804053307159338
53,165,0.804053307159338
9,165,0.804053307159338
72,310,0.8039580932633331
23,278,0.8039502040289036
9,278,0.8039502040289036
53,278,0.8039502040289036
9,146,0.8038359107198266
7,310,0.8034070339849522
35,44,0.8032523369579501
110,218,0.8032249637205976
16,52,0.803027230527338
73,44,0.8019549966960939
60,255,0.80188311003131
60,329,0.80188311003131
60,245,0.80188311003131
21,130,0.8011490791696028
7,301,0.801111740199576
75,301,0.8007771629833259
30,39,0.8006215148415817
98,324,0.7996854519305898
84,324,0.7996854519305898
52,255,0.7992539905059115
11,265,0.7991397056559051
88,35,0.7988605428178517
88,19,0.7988605428178517
108,277,0.7985793427568324
108,219,0.7984029914271933
42,120,0.798329435447289
77,147,0.7983244391227302
42,18,0.797585344913756
102,324,0.7972303808084427
23,71,0.796946754291919
23,218,0.796946754291919
75,273,0.7968864898309136
27,334,0.7968734694517771
91,28,0.7958565105862361
102,6,0.795788967364567
37,6,0.795788967364567
88,219,0.7952952769546123
23,28,0.7947271720374471
9,28,0.7947271720374471
53,28,0.7947271720374471
99,65,0.7941739148107176
25,39,0.7939925081698245
1,39,0.7939925081698245
108,207,0.7939546658302927
104,27,0.7936760766398947
104,334,0.7936760766398947
11,96,0.7928963063630396
75,324,0.7928170791311799
75,255,0.7928170791311799
10,33,0.7926257397090962
85,177,0.7921908205658124
36,301,0.791985494105789
36,40,0.791985494105789
34,302,0.791947160588728
16,138,0.7916594857243988
21,179,0.7914829248408584
75,223,0.7904778735487308
88,282,0.7899665501616505
23,54,0.789830707245037
99,132,0.7898005640221006
29,212,0.7897613383694232
82,330,0.7894657719211436
91,330,0.7894657719211436
108,30,0.789039865808639
41,46,0.7884552932833359
109,43,0.7884552932833359
109,46,0.7884552932833359
10,43,0.7884552932833359
41,43,0.7884552932833359
10,46,0.7884552932833359
7,280,0.7880934612904077
99,97,0.7880563995991066
111,253,0.7878745939731416
7,207,0.7877245489878758
42,227,0.7873675464799126
29,54,0.7872104388370419
73,255,0.7872007789797306
111,102,0.7871885591798842
99,91,0.7871702962742047
99,51,0.7871702962742047
99,129,0.7871702962742047
99,131,0.7871702962742047
99,76,0.7871702962742047
77,47,0.7870476746335752
23,34,0.7870444645181786
53,34,0.7870444645181786
53,46,0.7870444645181786
91,34,0.7870444645181786
82,34,0.7870444645181786
23,46,0.7870444645181786
82,46,0.7870444645181786
91,46,0.7870444645181786
24,67,0.7869876730375788
7,152,0.786679822833542
9,216,0.7866693548692351
99,92,0.7865230173004907
99,118,0.7865230173004907
99,115,0.7865230173004907
99,81,0.7865230173004907
99,86,0.7865230173004907
85,1,0.7861622141465222
85,35,0.7861622141465222
50,39,0.7856112020457637
76,241,0.7851505750255344
72,222,0.7849442994183747
102,242,0.7846540568817056
102,282,0.7846540568817056
60,277,0.7833301187623176
99,101,0.783312065532558
24,101,0.783312065532558
20,27,0.7829502470269197
99,54,0.7829466596963364
24,221,0.7828862506529344
9,159,0.7827480895619058
53,159,0.7827480895619058
72,221,0.7826143251725555
42,87,0.7820812073495227
111,303,0.7820607626229635
65,39,0.7811209176192954
53,281,0.7806324688819948
9,281,0.7806324688819948
42,176,0.7806024436631791
34,4,0.780561968669383
34,3,0.780561968669383
34,9,0.780561968669383
34,5,0.780561968669383
16,23,0.7797000161261299
16,137,0.7797000161261299
105,34,0.7796263024950988
67,44,0.7795346878635886
34,131,0.7788401874407537
71,334,0.7780464590566866
48,324,0.7780266519775937
101,324,0.7780266519775937
14,324,0.7780266519775937
50,26,0.7769406639726752
20,37,0.7766304434255746
9,228,0.7763480231876915
24,165,0.7755952278606892
82,221,0.775577402983565
108,237,0.7754911858744251
35,255,0.775306800804726
35,245,0.775306800804726
35,329,0.775306800804726
64,6,0.775159638948716
36,147,0.7750424773534825
55,33,0.774701986817217
108,290,0.7746099365365527
54,308,0.7744792678768592
76,312,0.7741837418168818
111,20,0.7738381152476836
111,73,0.7738381152476836
0,158,0.7737426009675005
9,246,0.7736815982051706
53,246,0.7736815982051706
60,6,0.7730695440909202
74,84,0.77259013795115
29,317,0.7725566530180741
7,30,0.7722154982765715
34,51,0.7720688068878486
20,324,0.7718900591130493
75,157,0.7716540467023733
88,153,0.7716137376840528
21,148,0.7716043909959808
111,122,0.7713452726245777
111,75,0.7713452726245777
111,312,0.7710405508818968
1,6,0.7707909448254148
105,6,0.7707909448254148
25,6,0.7707909448254148
7,111,0.7706620745998152
21,328,0.769940036101755
111,205,0.769629168250028
16,277,0.769292436193613
34,132,0.7690137945289612
4,44,0.7686975333661064
21,11,0.7683544538423426
1,255,0.7682365753785022
0,138,0.7681597509234989
29,194,0.7678327606510125
108,312,0.7677639184021948
99,264,0.7677454150733881
10,37,0.7675176252961062
109,37,0.7675176252961062
110,229,0.7674850794910774
89,33,0.7669452761002801
15,33,0.7669452761002801
6,324,0.7662837765441181
103,245,0.7662111518200558
102,292,0.7659145266210591
102,301,0.7659145266210591
102,40,0.7659145266210591
102,23,0.7659145266210591
102,137,0.7659145266210591
110,121,0.7651955731584005
109,277,0.7651259569837772
71,241,0.7649383732701304
34,189,0.7649269130561692
34,178,0.7649269130561692
36,158,0.7648316009640937
111,91,0.7647332964164433
40,277,0.7642740351470443
88,157,0.7641711957269642
99,75,0.764029477934817
24,330,0.7635222955551583
74,30,0.7633721074323996
35,334,0.762515855313292
108,19,0.7625088842748926
73,31,0.7624871172290939
73,41,0.7624871172290939
16,255,0.7618484995904227
111,62,0.7614048462240612
111,329,0.7614048462240612
111,37,0.7614048462240612
111,247,0.7614048462240612
111,47,0.7614048462240612
111,42,0.7614048462240612
111,41,0.7614048462240612
111,31,0.7614048462240612
111,45,0.7614048462240612
111,33,0.7614048462240612
111,331,0.7614048462240612
111,43,0.7614048462240612
3,252,0.7612378467046448
80,252,0.7612378467046448
35,252,0.7609907974956965
99,74,0.7608069891913053
9,96,0.7603606516435792
53,96,0.7603606516435792
111,313,0.7596198437390378
4,26,0.759095091423677
99,90,0.7589073926859974
99,79,0.7589073926859974
108,28,0.7588602292963675
29,159,0.7587827907958902
11,259,0.7582377084816826
21,333,0.7580779334936137
39,299,0.7580572816046278
9,330,0.7580078785749124
53,330,0.7580078785749124
23,330,0.7580078785749124
1,34,0.757925893868424
35,277,0.7568701546843546
0,242,0.7561878380664413
7,38,0.7561671870913008
99,157,0.7557277577265945
32,43,0.7551847470179698
32,324,0.7551847470179698
32,41,0.7551847470179698
104,33,0.7551455368806926
34,181,0.7550087352839311
29,175,0.7549547337133788
29,193,0.7549547337133788
34,183,0.7548546751167113
44,37,0.7547737648330115
71,221,0.7547412883633807
7,10,0.7542130977218983
4,27,0.7541736807444057
25,312,0.7541023089593053
75,155,0.7535307521298543
76,35,0.7533916264674246
53,248,0.7527494499635697
9,248,0.7527494499635697
99,302,0.7521545269092221
77,264,0.7520551828555375
34,182,0.7516790018573368
39,297,0.7508333163077152
1,47,0.7507631725611764
34,120,0.7504240370585606
36,138,0.7503603321266805
24,157,0.7502435316891041
