disease,SnoRNA,Score
16,205,0.0301362711822316
53,139,0.0301207708888647
94,31,0.0300786674650439
7,96,0.0300482704070397
102,234,0.0300331389588051
55,44,0.0300318069905792
53,275,0.0299934269267104
82,275,0.0299934269267104
16,225,0.0298471782853748
75,9,0.0298432142164271
39,9,0.0298432142164271
39,5,0.0298432142164271
75,100,0.0298432142164271
39,125,0.0298432142164271
75,5,0.0298432142164271
75,3,0.0298432142164271
39,3,0.0298432142164271
75,126,0.0298432142164271
39,126,0.0298432142164271
75,4,0.0298432142164271
39,100,0.0298432142164271
75,125,0.0298432142164271
39,4,0.0298432142164271
75,7,0.0298432142164271
39,7,0.0298432142164271
75,48,0.0298432142164271
39,48,0.0298432142164271
77,161,0.0298295266909076
72,161,0.0298295266909076
37,161,0.0298295266909076
29,161,0.0298295266909076
82,274,0.029827369853857
23,25,0.0297867840726514
30,324,0.029766045208734
0,300,0.0297349414069741
36,300,0.0297349414069741
50,109,0.0297324284708049
25,321,0.0297191054751117
82,237,0.0296909854928879
50,319,0.0296343417392534
74,77,0.0296061219040936
29,230,0.0295743054044091
74,72,0.0295677324297849
91,197,0.029505150583627
29,190,0.0294805407880765
37,190,0.0294805407880765
77,190,0.0294805407880765
72,190,0.0294805407880765
71,317,0.0293507704889249
12,317,0.0293507704889249
29,149,0.0292856157089686
3,263,0.0292850091033859
85,138,0.0292601483870916
71,20,0.0292451412890329
23,175,0.0291919781479129
108,246,0.0291581768197205
105,138,0.0291533160271601
43,46,0.0291532896012824
104,147,0.029146782482822
101,147,0.029146782482822
14,147,0.029146782482822
6,147,0.029146782482822
15,147,0.029146782482822
84,147,0.029146782482822
89,147,0.029146782482822
47,147,0.029146782482822
68,147,0.029146782482822
70,147,0.029146782482822
83,147,0.029146782482822
57,147,0.029146782482822
31,147,0.029146782482822
90,147,0.029146782482822
79,147,0.029146782482822
67,147,0.029146782482822
4,147,0.029146782482822
17,147,0.029146782482822
29,317,0.029119492359729
37,317,0.029119492359729
72,317,0.029119492359729
77,317,0.029119492359729
29,146,0.0291110138141396
37,146,0.0291110138141396
77,146,0.0291110138141396
72,146,0.0291110138141396
70,324,0.0290910001701749
104,324,0.0290910001701749
84,324,0.0290910001701749
4,324,0.0290910001701749
101,324,0.0290910001701749
89,324,0.0290910001701749
68,324,0.0290910001701749
6,324,0.0290910001701749
67,324,0.0290910001701749
57,324,0.0290910001701749
15,324,0.0290910001701749
14,324,0.0290910001701749
111,283,0.0290902570035042
99,179,0.0290832248806407
74,205,0.0290710590666986
7,92,0.0290597467310457
26,29,0.0290434545172511
22,29,0.0290434545172511
96,29,0.0290434545172511
37,320,0.0290411896102188
29,320,0.0290411896102188
77,320,0.0290411896102188
72,320,0.0290411896102188
0,234,0.0290324994930399
36,234,0.0290324994930399
3,287,0.0290222516427642
98,10,0.0289912123999067
45,10,0.0289912123999067
88,206,0.0289856874475323
88,196,0.0289856874475323
77,170,0.0289691013737312
37,170,0.0289691013737312
29,170,0.0289691013737312
72,170,0.0289691013737312
71,10,0.0289521644950879
71,6,0.0289521644950879
105,309,0.0289458508966476
0,125,0.0289092870998596
36,125,0.0289092870998596
85,237,0.0288926332647085
23,209,0.0288921172090791
92,39,0.0288730734672657
2,39,0.0288730734672657
5,39,0.0288730734672657
94,39,0.0288730734672657
38,39,0.0288730734672657
9,191,0.0288632185941193
68,157,0.0288240533615369
71,12,0.0288209179773308
12,272,0.0288209179773308
12,266,0.0288209179773308
71,304,0.0288209179773308
71,161,0.0288209179773308
12,161,0.0288209179773308
12,320,0.0288209179773308
12,17,0.0288209179773308
12,304,0.0288209179773308
71,320,0.0288209179773308
71,17,0.0288209179773308
71,203,0.0288209179773308
12,203,0.0288209179773308
71,272,0.0288209179773308
12,12,0.0288209179773308
71,266,0.0288209179773308
21,214,0.0288190920617905
50,144,0.0288147380970835
42,266,0.0287914335688635
42,226,0.0287914335688635
7,129,0.0287593518723355
37,162,0.0287439929730438
76,162,0.0287439929730438
72,162,0.0287439929730438
76,70,0.0287341580123432
37,254,0.0287111482817255
29,254,0.0287111482817255
36,136,0.0287056046687758
0,136,0.0287056046687758
36,317,0.0286850494097464
0,317,0.0286850494097464
71,0,0.0286290246797672
12,0,0.0286290246797672
105,109,0.0285941531347313
54,214,0.0285424700206558
37,268,0.0285342403721156
77,268,0.0285342403721156
29,268,0.0285342403721156
72,268,0.0285342403721156
99,213,0.028512346376347
97,277,0.0284812422249122
71,237,0.0284414484217901
12,237,0.0284414484217901
41,164,0.0284276172117756
44,164,0.0284276172117756
69,164,0.0284276172117756
10,164,0.0284276172117756
109,164,0.0284276172117756
9,206,0.0283767135694111
52,30,0.0283416835391095
52,33,0.0283416835391095
29,139,0.0283326473648071
111,212,0.0282404355394145
39,94,0.0281996337028859
72,51,0.0281886081418457
91,276,0.0281543466251935
74,213,0.0281027344704628
77,213,0.0281027344704628
23,154,0.0280801336305681
91,152,0.0280308190794015
82,227,0.028015220644763
53,227,0.028015220644763
26,252,0.0280103916860904
37,206,0.0279821466467639
72,206,0.0279821466467639
76,206,0.0279821466467639
73,39,0.0279740264914576
111,1,0.0279614933217366
0,166,0.0278901032455579
36,166,0.0278901032455579
0,94,0.0278806443963095
76,304,0.0278646323395527
102,283,0.0278298735695192
23,214,0.0277732691522553
54,102,0.0277663005514295
111,300,0.0277603255017403
85,225,0.02775550805695
74,198,0.0277377652022509
74,186,0.0277377652022509
29,188,0.0277184114583195
29,181,0.0277184114583195
29,178,0.0277184114583195
29,189,0.0277184114583195
29,182,0.0277184114583195
91,291,0.0276984481136165
16,136,0.0276573218098029
74,216,0.0276256167626394
41,44,0.0276097348127537
76,225,0.0276085444699244
0,311,0.0276053425624635
36,311,0.0276053425624635
7,108,0.0275691564823378
96,31,0.0275571013456689
88,94,0.0275531608909126
74,214,0.0275258278985245
0,304,0.0275010223398265
0,17,0.0275010223398265
36,304,0.0275010223398265
36,17,0.0275010223398265
102,13,0.0274460445243866
12,11,0.0274382537137722
71,11,0.0274382537137722
111,276,0.0274331830847094
56,30,0.0274100630639339
59,30,0.0274100630639339
49,30,0.0274100630639339
33,30,0.0274100630639339
8,30,0.0274100630639339
10,30,0.0274100630639339
106,30,0.0274100630639339
100,30,0.0274100630639339
62,30,0.0274100630639339
63,30,0.0274100630639339
95,30,0.0274100630639339
107,30,0.0274100630639339
3,279,0.0273686378650799
75,229,0.0273653578375611
75,253,0.0273653578375611
39,253,0.0273653578375611
39,229,0.0273653578375611
9,243,0.0273619560172445
21,285,0.02735741460774
76,231,0.0273521728349217
72,231,0.0273521728349217
46,277,0.0273310225580513
105,225,0.0273191614173239
105,235,0.0272897632363015
12,225,0.0272567261583299
71,225,0.0272567261583299
74,183,0.0272497008359161
3,14,0.0271942286614796
96,26,0.0271364773920662
44,277,0.0271276394415065
10,277,0.0271276394415065
69,277,0.0271276394415065
105,265,0.0271011308091778
85,271,0.0269995823368639
85,241,0.0269995823368639
85,88,0.0269995823368639
85,265,0.0269995823368639
85,197,0.0269995823368639
103,94,0.0269894206451176
74,71,0.0269741305767489
23,172,0.0269542256916438
23,190,0.0269542256916438
111,290,0.0268568468333446
81,245,0.0268553872285818
37,11,0.0268460933840422
7,205,0.0268313677925836
42,205,0.026829028930849
111,209,0.0268163862475083
105,35,0.0268129539095045
76,156,0.0267920526355773
72,156,0.0267920526355773
37,156,0.0267920526355773
74,51,0.0267876965109144
77,51,0.0267876965109144
102,22,0.0267733982402969
25,122,0.0267502415803961
25,57,0.0267502415803961
25,66,0.0266929301016422
37,308,0.0266628646702193
1,62,0.0266376882537662
64,57,0.0266376882537662
35,57,0.0266376882537662
30,62,0.0266376882537662
1,122,0.0266376882537662
20,62,0.0266376882537662
64,122,0.0266376882537662
64,62,0.0266376882537662
20,57,0.0266376882537662
30,57,0.0266376882537662
1,57,0.0266376882537662
30,122,0.0266376882537662
52,122,0.0266376882537662
35,62,0.0266376882537662
20,122,0.0266376882537662
52,57,0.0266376882537662
35,122,0.0266376882537662
52,62,0.0266376882537662
111,197,0.026607801492963
25,289,0.0265905948998335
30,66,0.0265610879228533
35,66,0.0265610879228533
1,66,0.0265610879228533
20,66,0.0265610879228533
64,66,0.0265610879228533
52,66,0.0265610879228533
85,235,0.0265366347016073
105,241,0.0264884862427995
105,271,0.0264884862427995
105,197,0.0264884862427995
105,88,0.0264884862427995
99,17,0.0264661135390154
37,323,0.0264441030875382
91,293,0.0264310720300289
35,160,0.0263908720867621
30,160,0.0263908720867621
55,46,0.0263620582900991
99,291,0.0263600371958871
36,250,0.0263476361257619
0,250,0.0263476361257619
1,255,0.0263167398165753
99,276,0.0262783356958881
16,248,0.0262279938058283
50,201,0.0262071884464847
37,22,0.0262049948766265
76,22,0.0262049948766265
72,22,0.0262049948766265
8,44,0.0262042781742923
62,44,0.0262042781742923
19,44,0.0262042781742923
63,44,0.0262042781742923
33,44,0.0262042781742923
49,44,0.0262042781742923
59,44,0.0262042781742923
56,44,0.0262042781742923
95,44,0.0262042781742923
100,44,0.0262042781742923
107,44,0.0262042781742923
106,44,0.0262042781742923
74,106,0.0261985985220782
72,308,0.0261707556160433
35,215,0.0261637721605405
30,215,0.0261637721605405
91,193,0.0261624846071664
72,91,0.0261482869590368
109,85,0.0261107691759848
41,85,0.0261107691759848
57,85,0.0261107691759848
36,248,0.0259688322558833
0,248,0.0259688322558833
25,62,0.0259318540718244
91,104,0.0259128923094932
42,203,0.0259022611838714
82,291,0.0258970158572166
53,291,0.0258970158572166
16,263,0.0258968109592102
111,279,0.0258880795514741
20,19,0.0258683712026949
64,19,0.0258683712026949
35,19,0.0258683712026949
30,19,0.0258683712026949
52,19,0.0258683712026949
1,19,0.0258683712026949
88,108,0.0258674767125377
77,92,0.0258465190155154
77,55,0.0258465190155154
71,311,0.0258438349929982
12,311,0.0258438349929982
7,216,0.0258395777476636
82,326,0.0258213535011465
53,326,0.0258213535011465
9,326,0.0257966333054792
85,103,0.0257887949779966
105,103,0.0257864714875113
57,157,0.0257519391688194
72,11,0.0257069324462516
76,11,0.0257069324462516
102,225,0.0257023836427605
25,19,0.0256769770247513
29,194,0.0256367540358491
72,194,0.0256367540358491
77,194,0.0256367540358491
37,194,0.0256367540358491
3,191,0.0256285322496459
41,31,0.0256157049736813
22,312,0.0256027800116936
96,312,0.0256027800116936
26,312,0.0256027800116936
53,300,0.0255882495011905
82,300,0.0255882495011905
53,169,0.0255668528092681
82,169,0.0255668528092681
102,97,0.0255085602067292
16,281,0.0255052077392414
16,16,0.0255052077392414
53,212,0.0254913950297413
82,212,0.0254913950297413
102,23,0.0254820964875218
16,242,0.0254769144112305
3,267,0.0254654035041881
85,236,0.0254422492547183
1,289,0.0254191832822494
52,289,0.0254191832822494
30,289,0.0254191832822494
64,289,0.0254191832822494
35,289,0.0254191832822494
20,289,0.0254191832822494
76,79,0.0253631545473893
74,79,0.0253498488224753
74,173,0.0253235988042894
3,225,0.0253112224343473
29,52,0.0252936928082068
77,52,0.0252936928082068
77,298,0.0252801083460206
29,298,0.0252801083460206
111,331,0.025279166269409
7,54,0.0251997736596041
111,327,0.0251755105615405
37,281,0.0251554033402658
72,281,0.0251554033402658
29,281,0.0251554033402658
77,281,0.0251554033402658
16,109,0.0251487364250513
110,315,0.0251296675391177
105,236,0.0251140865562294
3,244,0.0251138627823574
25,315,0.0250753989979117
25,308,0.0250753989979117
25,307,0.0250753989979117
50,164,0.0250286119430057
1,315,0.0250154701601402
1,308,0.0250154701601402
1,307,0.0250154701601402
17,252,0.0250141807678579
47,252,0.0250141807678579
31,252,0.0250141807678579
83,252,0.0250141807678579
79,252,0.0250141807678579
90,252,0.0250141807678579
7,133,0.0250004414875845
50,329,0.0249830339447744
50,245,0.0249830339447744
110,268,0.0248443111304709
74,320,0.0248440242266268
82,306,0.0248439318513081
91,333,0.0248285519700245
21,226,0.0247949178386122
102,20,0.0247946442820523
25,44,0.0247723060945492
7,317,0.0247298503244398
72,199,0.0246786731332639
37,199,0.0246786731332639
29,199,0.0246786731332639
77,199,0.0246786731332639
20,35,0.0246256625246734
1,35,0.0246256625246734
64,35,0.0246256625246734
0,78,0.0246099702419892
36,78,0.0246099702419892
111,145,0.0246059043724211
111,147,0.0245594629350119
3,126,0.0245498851560815
16,201,0.0245198602432854
21,276,0.0245154485529344
65,245,0.0244842916192021
102,281,0.0244616514807109
72,251,0.0243983820658949
94,141,0.0243933196154968
77,262,0.0243779984150641
74,262,0.0243779984150641
76,48,0.0242858231634628
1,321,0.0242476402557851
7,119,0.0242173491617309
7,74,0.0242173491617309
7,121,0.0242173491617309
91,238,0.0242150862604808
9,169,0.0242003725054763
74,38,0.0241799464616783
7,123,0.0241452145368233
9,261,0.0241236494654734
36,179,0.0240936868510953
0,179,0.0240936868510953
44,157,0.0240841064344522
109,157,0.0240841064344522
108,191,0.0240694541652467
76,127,0.0240651550453882
16,311,0.0240466578918613
51,300,0.0240440866751838
72,209,0.0240313698327725
37,209,0.0240313698327725
88,84,0.0239665357117801
74,149,0.0239145641495102
35,35,0.0238966687021484
108,194,0.0238929056033601
99,11,0.02387879508977
96,277,0.023856078996231
80,312,0.0238354493563005
81,312,0.0238354493563005
32,312,0.0238354493563005
61,312,0.0238354493563005
60,312,0.0238354493563005
93,312,0.0238354493563005
111,206,0.0238241677426299
29,17,0.0237904068648932
37,17,0.0237904068648932
38,31,0.0237806940021867
5,31,0.0237806940021867
2,31,0.0237806940021867
92,31,0.0237806940021867
105,101,0.0237795872656676
105,82,0.0237795872656676
16,149,0.0237627617820321
16,251,0.0237627617820321
7,214,0.0237266335102509
111,333,0.0237115651255636
21,288,0.0236593224721476
74,21,0.0236459621251238
108,197,0.0236389210384459
76,108,0.0236179908921898
53,137,0.0235954545694922
85,228,0.0235950182237985
77,295,0.0235715626244098
37,295,0.0235715626244098
29,295,0.0235715626244098
72,295,0.0235715626244098
73,29,0.0235647736978747
50,215,0.0235624712564978
23,304,0.0235271760596863
13,324,0.0235219153434802
97,324,0.0235219153434802
82,187,0.0235189890308694
53,187,0.0235189890308694
72,253,0.0235140845744588
37,253,0.0235140845744588
29,253,0.0235140845744588
77,253,0.0235140845744588
53,321,0.0234505930494101
111,228,0.0234418811572817
111,213,0.0234396739248208
99,194,0.023427578182013
29,276,0.0234149066264597
91,227,0.0234117173590599
85,206,0.0234080898053148
85,2,0.0234080898053148
85,177,0.0234080898053148
85,196,0.0234080898053148
7,213,0.0233909761324356
105,228,0.0233904468116752
76,75,0.0233577798298105
72,75,0.0233577798298105
37,75,0.0233577798298105
3,233,0.0233359408216431
111,139,0.0233314133970342
0,263,0.0233283379946504
36,263,0.0233283379946504
76,308,0.023321915057518
102,162,0.0232967811480714
103,32,0.0232854537874249
91,120,0.0232660828471126
99,293,0.023243120056171
111,261,0.0232246002033812
50,223,0.0232084431965709
50,250,0.0232084431965709
50,162,0.0232084431965709
50,330,0.0232084431965709
50,218,0.0232084431965709
50,234,0.0232084431965709
50,287,0.0232084431965709
102,236,0.0232030259948201
25,138,0.0232026194386758
54,23,0.023201576408703
50,255,0.0231696265397395
30,138,0.0231595275337716
52,138,0.0231595275337716
20,138,0.0231595275337716
64,138,0.0231595275337716
1,138,0.0231595275337716
35,138,0.0231595275337716
102,103,0.0231530154470104
76,320,0.0230956965705685
108,203,0.0230937642141281
85,82,0.0230778973272945
85,4,0.0230778973272945
85,7,0.0230778973272945
85,91,0.0230778973272945
85,9,0.0230778973272945
85,126,0.0230778973272945
85,129,0.0230778973272945
85,101,0.0230778973272945
85,231,0.0230778973272945
85,58,0.0230778973272945
85,133,0.0230778973272945
85,132,0.0230778973272945
85,3,0.0230778973272945
85,305,0.0230778973272945
85,5,0.0230778973272945
73,245,0.0230693082473111
58,157,0.0230173395541416
48,157,0.0230173395541416
66,157,0.0230173395541416
40,157,0.0230173395541416
87,157,0.0230173395541416
86,157,0.0230173395541416
37,107,0.0229895495497201
29,107,0.0229895495497201
105,196,0.0229852977792021
105,206,0.0229852977792021
105,2,0.0229852977792021
105,177,0.0229852977792021
36,87,0.0229722599625045
0,87,0.0229722599625045
9,253,0.0229685307038065
16,78,0.0229320492392566
102,75,0.0229243581836298
99,203,0.0229077235544692
29,267,0.0229009082673793
99,295,0.0228784700884801
105,7,0.0228732135766161
105,5,0.0228732135766161
105,4,0.0228732135766161
105,126,0.0228732135766161
105,231,0.0228732135766161
105,129,0.0228732135766161
105,3,0.0228732135766161
105,9,0.0228732135766161
105,132,0.0228732135766161
105,305,0.0228732135766161
105,58,0.0228732135766161
105,133,0.0228732135766161
105,91,0.0228732135766161
108,192,0.0228673217037615
74,176,0.0228570304929118
3,278,0.0228177644704386
99,16,0.0228000566486424
102,173,0.0227554645951925
111,108,0.0227508602931461
111,13,0.0227390048910697
76,213,0.02265071673674
71,201,0.0226268393066169
12,201,0.0226268393066169
102,154,0.0226131789445059
47,245,0.0225866484434985
79,245,0.0225866484434985
83,245,0.0225866484434985
17,245,0.0225866484434985
90,245,0.0225866484434985
31,245,0.0225866484434985
91,145,0.0225502165647086
91,190,0.0225050957443328
102,317,0.0224975672648125
76,317,0.0224857095817663
23,314,0.0224673055695508
9,174,0.0224454800211894
111,295,0.0224449179061086
24,102,0.0224335940903639
7,136,0.0223865211821811
9,205,0.0223667327404403
78,252,0.0223658530371439
108,291,0.0223641152702127
99,12,0.0223564237072402
91,192,0.0223179861847955
16,138,0.0222873926590708
39,109,0.0222828117489769
75,109,0.0222828117489769
102,12,0.0222439734836949
76,161,0.0222151880510601
76,146,0.0222086789028685
16,236,0.0221818596374013
76,51,0.0221383421580015
82,238,0.0221248944846904
76,154,0.0221122798555773
37,154,0.0221122798555773
72,154,0.0221122798555773
76,132,0.0221049927818507
72,132,0.0221049927818507
111,232,0.0220762677723842
7,146,0.0220662934386183
39,276,0.02203498147122
75,276,0.02203498147122
72,236,0.0220074889747604
76,236,0.0220074889747604
37,236,0.0220074889747604
13,310,0.0220041194487078
97,310,0.0220041194487078
29,266,0.0219656529808545
72,266,0.0219656529808545
29,0,0.0219656529808545
37,0,0.0219656529808545
77,0,0.0219656529808545
72,0,0.0219656529808545
77,266,0.0219656529808545
37,266,0.0219656529808545
29,71,0.0219648765328256
37,71,0.0219648765328256
85,70,0.0219557447962069
16,234,0.0219234914771689
102,53,0.0219215263673004
111,125,0.0218859444785937
76,210,0.0218485263564009
72,214,0.021801243712567
72,176,0.021801243712567
37,214,0.021801243712567
37,176,0.021801243712567
91,11,0.021798984572502
105,70,0.0217915470732761
76,172,0.0217066264801469
111,238,0.0216967716013275
88,101,0.0216951161827551
88,82,0.0216951161827551
26,26,0.0216867538457129
76,87,0.0216777236502341
72,62,0.0216537866223143
76,62,0.0216537866223143
16,112,0.0216086168786491
108,295,0.0215994164924617
102,316,0.0215976451330852
99,192,0.0215814997971242
96,321,0.0215650603454309
26,299,0.0215650603454309
96,299,0.0215650603454309
26,155,0.0215650603454309
22,299,0.0215650603454309
26,321,0.0215650603454309
22,321,0.0215650603454309
22,155,0.0215650603454309
96,155,0.0215650603454309
91,268,0.0215275945250646
110,125,0.0215219716965727
7,100,0.0215092946179246
41,34,0.021476686305237
91,172,0.0214334608044121
88,109,0.0214263345585622
109,46,0.0214179078384672
102,87,0.0214080225398616
96,280,0.0213764170218164
97,280,0.0213764170218164
13,280,0.0213764170218164
77,21,0.0213745125814097
37,59,0.0213305594126027
45,109,0.0213300071801874
15,109,0.0213300071801874
83,109,0.0213300071801874
86,109,0.0213300071801874
58,109,0.0213300071801874
79,109,0.0213300071801874
46,109,0.0213300071801874
17,109,0.0213300071801874
70,109,0.0213300071801874
101,109,0.0213300071801874
67,109,0.0213300071801874
66,109,0.0213300071801874
89,109,0.0213300071801874
4,109,0.0213300071801874
87,109,0.0213300071801874
40,109,0.0213300071801874
14,109,0.0213300071801874
44,109,0.0213300071801874
90,109,0.0213300071801874
104,109,0.0213300071801874
27,109,0.0213300071801874
109,109,0.0213300071801874
48,109,0.0213300071801874
103,109,0.0213300071801874
50,138,0.0213239225397824
99,209,0.0212892635078886
9,157,0.0212811501547102
110,23,0.0212609253633491
23,294,0.0212384281318032
99,199,0.021224962054722
38,29,0.0212200575150652
28,29,0.0212200575150652
55,29,0.0212200575150652
5,29,0.0212200575150652
94,29,0.0212200575150652
2,29,0.0212200575150652
92,29,0.0212200575150652
50,122,0.0212151443957333
50,62,0.0212151443957333
75,84,0.0211938244013967
39,84,0.0211938244013967
7,240,0.0211904060324424
1,109,0.0211214703506118
35,109,0.0211214703506118
64,109,0.0211214703506118
111,177,0.0211191519307363
25,46,0.0210983694886095
16,99,0.0210323785039234
74,4,0.0210265950337125
74,3,0.0210265950337125
74,5,0.0210265950337125
74,9,0.0210265950337125
74,146,0.0210215032627654
102,136,0.0210207618239326
76,170,0.0210117911663831
50,66,0.0210091867650817
74,317,0.0209641169648279
30,201,0.0209593140221414
72,71,0.0209551310413341
76,71,0.0209551310413341
91,203,0.0209516897925102
91,272,0.0209516897925102
110,212,0.0209496398837734
76,281,0.0209359854929565
29,73,0.020906562132177
7,276,0.0209026806161293
74,90,0.0208655229287266
42,12,0.0208558689432906
111,311,0.0207854255314902
96,290,0.0207854128263191
87,290,0.0207854128263191
86,290,0.0207854128263191
40,290,0.0207854128263191
97,290,0.0207854128263191
66,290,0.0207854128263191
58,290,0.0207854128263191
46,290,0.0207854128263191
18,290,0.0207854128263191
13,290,0.0207854128263191
48,290,0.0207854128263191
81,290,0.0207854128263191
72,115,0.0207634228791239
72,113,0.0207634228791239
82,294,0.0207468516381725
53,294,0.0207468516381725
5,312,0.0207451355237126
2,312,0.0207451355237126
55,312,0.0207451355237126
38,312,0.0207451355237126
28,312,0.0207451355237126
94,312,0.0207451355237126
92,312,0.0207451355237126
71,306,0.0207371889350468
12,306,0.0207371889350468
102,267,0.0207205328415496
41,157,0.0206868392234745
10,157,0.0206868392234745
21,18,0.0206762530368554
99,259,0.0206680119246565
73,312,0.020608836643266
73,157,0.0205804841105965
72,276,0.0205574858534811
37,276,0.0205574858534811
76,276,0.0205574858534811
75,300,0.0205466995731003
39,300,0.0205466995731003
82,309,0.0205359534757136
53,309,0.0205359534757136
53,234,0.0205335290980958
26,160,0.0205311881397283
96,160,0.0205311881397283
22,160,0.0205311881397283
25,103,0.0205310004644475
76,190,0.020524102673385
85,50,0.0204977528295927
85,93,0.0204977528295927
85,124,0.0204977528295927
64,103,0.0204706912367717
52,103,0.0204706912367717
30,103,0.0204706912367717
20,103,0.0204706912367717
1,103,0.0204706912367717
35,103,0.0204706912367717
110,161,0.0204619097418795
41,46,0.0204293675605257
75,224,0.0204283933065548
39,145,0.0204283933065548
39,87,0.0204283933065548
75,281,0.0204283933065548
75,87,0.0204283933065548
75,16,0.0204283933065548
39,16,0.0204283933065548
75,283,0.0204283933065548
39,224,0.0204283933065548
75,205,0.0204283933065548
39,283,0.0204283933065548
39,281,0.0204283933065548
75,145,0.0204283933065548
39,205,0.0204283933065548
91,170,0.0204133280467114
48,34,0.02039589076987
87,34,0.02039589076987
40,34,0.02039589076987
66,34,0.02039589076987
9,139,0.0203819824948497
88,300,0.0203492108361333
12,205,0.0203480819661167
71,276,0.0203480819661167
71,205,0.0203480819661167
12,276,0.0203480819661167
105,124,0.0203442878258872
105,50,0.0203442878258872
105,93,0.0203442878258872
74,281,0.0203426791400419
21,314,0.0203341264594105
71,110,0.0203305380939436
29,286,0.0203229914994005
72,286,0.0203229914994005
37,286,0.0203229914994005
77,286,0.0203229914994005
76,253,0.0202793188903353
73,85,0.0202788601806767
72,240,0.0201987184282069
29,240,0.0201987184282069
77,240,0.0201987184282069
37,240,0.0201987184282069
76,251,0.0201885440110838
108,12,0.0201804549687634
16,158,0.0201662028843355
88,251,0.0201449372746786
88,267,0.0201449372746786
21,239,0.0201412262196714
21,190,0.0201412262196714
21,268,0.0201412262196714
21,176,0.0201412262196714
9,288,0.0201370068661398
74,132,0.0201292162005895
102,78,0.0201080741877166
91,127,0.0200964915793019
111,23,0.0200566395953892
91,209,0.0200425775833768
21,149,0.0200403952096505
73,46,0.020030078823766
43,43,0.020025213486091
72,220,0.0199684156846716
37,220,0.0199684156846716
65,255,0.0199629277811476
53,213,0.0199529046438292
102,174,0.0199358490674116
111,28,0.0199223469821964
3,234,0.0199070216728588
99,195,0.0198505181342651
74,55,0.0198308910861925
74,92,0.0198308910861925
33,164,0.0198259437299992
62,164,0.0198259437299992
59,164,0.0198259437299992
56,164,0.0198259437299992
95,164,0.0198259437299992
107,164,0.0198259437299992
106,164,0.0198259437299992
63,164,0.0198259437299992
63,290,0.0198259437299992
62,290,0.0198259437299992
56,290,0.0198259437299992
100,164,0.0198259437299992
100,290,0.0198259437299992
19,164,0.0198259437299992
107,290,0.0198259437299992
106,290,0.0198259437299992
8,164,0.0198259437299992
95,290,0.0198259437299992
49,164,0.0198259437299992
59,290,0.0198259437299992
49,290,0.0198259437299992
33,290,0.0198259437299992
8,290,0.0198259437299992
19,290,0.0198259437299992
85,57,0.0197868970193542
25,35,0.0197841713027032
23,192,0.0197837718394448
72,259,0.0197742897024952
108,11,0.0197422113122821
105,57,0.0197255265242783
71,332,0.0197192235303519
12,332,0.0197192235303519
105,308,0.0196827345438289
105,315,0.0196827345438289
85,66,0.0196787663456853
3,66,0.0196761061231228
12,308,0.019673190788699
76,268,0.0196730926791937
3,152,0.0196666488291883
16,278,0.0196414062386585
28,39,0.0196395216677958
77,91,0.019625843219626
74,91,0.019625843219626
105,66,0.0196235201179407
74,50,0.0196020525980673
72,234,0.0195854814747465
102,116,0.019583140703077
102,98,0.019583140703077
102,66,0.0195604479117368
72,148,0.0195471481167531
37,148,0.0195471481167531
43,32,0.0195419939303015
71,138,0.0195338460951433
12,138,0.0195338460951433
108,16,0.0194762913782365
81,143,0.0194646042454997
93,143,0.0194646042454997
80,143,0.0194646042454997
61,143,0.0194646042454997
60,143,0.0194646042454997
32,143,0.0194646042454997
7,176,0.0194611921722309
37,54,0.0194555804487668
29,54,0.0194555804487668
77,54,0.0194555804487668
72,54,0.0194555804487668
77,315,0.0194072951465215
29,315,0.0194072951465215
16,244,0.019394140139906
0,137,0.0193884807119408
36,137,0.0193884807119408
77,71,0.019369944029344
107,99,0.0193453279804026
62,99,0.0193453279804026
63,99,0.0193453279804026
95,99,0.0193453279804026
19,99,0.0193453279804026
56,99,0.0193453279804026
59,99,0.0193453279804026
106,99,0.0193453279804026
8,99,0.0193453279804026
100,99,0.0193453279804026
33,99,0.0193453279804026
49,99,0.0193453279804026
76,230,0.0193313028250644
72,230,0.0193313028250644
37,230,0.0193313028250644
74,94,0.0193254439741949
42,257,0.0193241678912963
42,258,0.0193241678912963
108,213,0.0193188736141154
74,259,0.0192950082539915
77,259,0.0192950082539915
77,115,0.0192675792792447
77,113,0.0192675792792447
85,222,0.019228348073825
39,236,0.0192094699430785
39,251,0.0192094699430785
75,251,0.0192094699430785
75,236,0.0192094699430785
78,141,0.0192000665412772
78,329,0.0192000665412772
76,20,0.0191902924992445
72,20,0.0191902924992445
37,20,0.0191902924992445
99,100,0.0191846893154406
111,237,0.0191660373193881
12,315,0.019161403332028
44,34,0.0191571182518397
21,161,0.0190785876564013
16,233,0.0190404688380401
23,227,0.0190267131350847
25,235,0.0189906893627863
74,12,0.01898976123452
76,194,0.0189595621160485
7,315,0.0189472797283528
102,96,0.0189374433781992
29,216,0.0188684463364933
76,199,0.0188683952835069
108,173,0.0188625244352171
69,32,0.0188484057342848
105,222,0.0188438385116885
76,209,0.018843106173208
37,234,0.0187843494198771
29,234,0.0187843494198771
76,286,0.0187707505716525
7,238,0.01877040402225
109,26,0.018729413329081
41,26,0.018729413329081
96,252,0.0187211307910399
3,174,0.0187154018445209
12,248,0.0186897687077557
71,248,0.0186897687077557
110,127,0.0186856555770447
