0.1787271946668625
322,43,0.11264625191688538
219,67,0.11250564455986023
235,83,0.11243560165166855
247,105,0.11241018027067184
232,39,0.11232852190732956
306,7,0.1122940257191658
15,27,0.11226662248373032
251,17,0.11214317381381989
3,52,0.11212632060050964
4,52,0.11212632060050964
5,52,0.11212632060050964
8,52,0.11212632060050964
215,102,0.11205129325389862
20,48,0.11194772273302078
322,82,0.11185938119888306
2,23,0.11185285449028015
144,9,0.11169011145830154
31,87,0.11162737756967545
211,102,0.11158066987991333
38,68,0.11155754327774048
152,63,0.11140551418066025
159,10,0.1114019975066185
254,77,0.11133070290088654
79,16,0.11129888147115707
218,66,0.11129382997751236
17,8,0.11121547967195511
28,8,0.1111755520105362
38,6,0.1111602634191513
101,88,0.11114135384559631
301,67,0.11103396117687225
152,55,0.1110268384218216
165,43,0.11093946546316147
185,105,0.11093100905418396
312,12,0.11084384471178055
26,0,0.11070966720581055
221,9,0.11068045347929001
308,75,0.11067143827676773
142,46,0.11061658710241318
285,99,0.11040814965963364
189,105,0.11039447039365768
38,47,0.1103857159614563
83,27,0.1102917492389679
38,92,0.11022838950157166
146,74,0.11022331565618515
71,99,0.11013820022344589
196,43,0.11000952124595642
317,46,0.1100027933716774
315,51,0.109922856092453
237,3,0.10984472930431366
34,30,0.1097041666507721
165,40,0.1096796989440918
271,67,0.10957381129264832
308,63,0.10955115407705307
306,11,0.10941184312105179
147,93,0.10928873717784882
231,21,0.10917048156261444
264,93,0.10909353941679001
2,80,0.10901357978582382
177,57,0.10899937897920609
195,77,0.10893254727125168
274,57,0.10890626907348633
321,75,0.10878869146108627
278,38,0.10878653079271317
239,28,0.10877442359924316
26,78,0.10875649005174637
142,91,0.10863667726516724
44,8,0.10857433825731277
326,53,0.10842551290988922
196,4,0.10841240733861923
47,96,0.10839012265205383
36,26,0.1083015650510788
127,108,0.10826965421438217
96,38,0.10821603238582611
42,61,0.10819686949253082
255,70,0.10818414390087128
270,96,0.10810067504644394
301,16,0.10808990150690079
255,47,0.10806968808174133
140,99,0.10802941024303436
184,4,0.10799463838338852
38,100,0.10795185714960098
7,33,0.10783736407756805
315,108,0.10781438648700714
333,43,0.10770153254270554
56,108,0.10768808424472809
280,88,0.10753164440393448
270,84,0.10750283300876617
201,10,0.10748513042926788
163,46,0.1074443981051445
59,73,0.10733643919229507
39,77,0.10731810331344604
255,96,0.10722021758556366
193,110,0.10711099207401276
27,79,0.10707025229930878
309,75,0.10694078356027603
26,77,0.10690119862556458
228,16,0.10681324452161789
45,107,0.10679937154054642
147,43,0.10670316219329834
31,67,0.10654207319021225
223,82,0.10649267584085464
48,73,0.10644108057022095
21,28,0.10636690258979797
29,73,0.10636641085147858
58,13,0.10629372298717499
28,63,0.10619606077671051
268,39,0.10613628476858139
158,26,0.10608049482107162
322,64,0.10607440769672394
324,96,0.10595469921827316
136,73,0.10585450381040573
39,111,0.10583136230707169
150,105,0.10582976043224335
237,14,0.10582668334245682
159,58,0.10581094771623611
32,60,0.1057778149843216
2,64,0.10574784129858017
82,53,0.10574512183666229
237,101,0.10564859211444855
227,88,0.10562462359666824
323,46,0.10553739964962006
311,46,0.10552270710468292
147,100,0.1055084615945816
150,1,0.10545650124549866
232,73,0.10541225969791412
44,67,0.10535379499197006
310,50,0.10532140731811523
28,17,0.10531347244977951
172,38,0.10511621832847595
245,18,0.10509420186281204
135,65,0.10507283359766006
31,14,0.10506840795278549
177,92,0.1049976795911789
135,57,0.10480090230703354
11,39,0.10472972691059113
231,46,0.10450942814350128
326,64,0.10442528873682022
261,108,0.10440346598625183
294,74,0.10438866168260574
151,38,0.10437754541635513
327,42,0.10435991734266281
34,12,0.10435008257627487
247,31,0.10431503504514694
33,95,0.1041930764913559
316,71,0.10417327284812927
308,66,0.10413289815187454
236,53,0.10411236435174942
